Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, soft curls, precise center part, sleek low bun","hair extending to the middle of the back, soft curls with broad rounded curl formation, hair divided by a precise centered part from the hairline backward, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, soft curls, precise center part, half-up half-down","hair extending to the middle of the back, soft curls with broad rounded curl formation, hair divided by a precise centered part from the hairline backward, upper section gathered while lower lengths remain loose, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, soft curls, deep right side part, worn loose","hair extending to the middle of the back, soft curls with broad rounded curl formation, hair divided with a deep part on the subject's right side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, soft curls, deep right side part, high ponytail","hair extending to the middle of the back, soft curls with broad rounded curl formation, hair divided with a deep part on the subject's right side, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, soft curls, slight left side part, worn loose","hair extending to the middle of the back, soft curls with broad rounded curl formation, hair parted subtly left of center, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, soft curls, slight left side part, messy high bun","hair extending to the middle of the back, soft curls with broad rounded curl formation, hair parted subtly left of center, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, soft curls, slight right side part, swept over one shoulder","hair extending to the middle of the back, soft curls with broad rounded curl formation, hair parted subtly right of center, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, loose curls, precise center part, low ponytail","hair extending to the middle of the back, loose curls with large relaxed spirals, hair divided by a precise centered part from the hairline backward, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, loose curls, soft center part, low ponytail","hair extending to the middle of the back, loose curls with large relaxed spirals, hair divided near the center with a softer less geometric line, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, loose curls, deep left side part, high ponytail","hair extending to the middle of the back, loose curls with large relaxed spirals, hair divided with a deep part on the subject's left side, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, loose curls, deep right side part, worn loose","hair extending to the middle of the back, loose curls with large relaxed spirals, hair divided with a deep part on the subject's right side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, loose curls, deep right side part, messy high bun","hair extending to the middle of the back, loose curls with large relaxed spirals, hair divided with a deep part on the subject's right side, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, loose curls, deep right side part, sleek low bun","hair extending to the middle of the back, loose curls with large relaxed spirals, hair divided with a deep part on the subject's right side, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, medium curls, precise center part, worn loose","hair extending to the middle of the back, medium-sized curls with clear spring and volume, hair divided by a precise centered part from the hairline backward, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, medium curls, precise center part, tucked behind both ears","hair extending to the middle of the back, medium-sized curls with clear spring and volume, hair divided by a precise centered part from the hairline backward, front hair tucked behind both ears, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, medium curls, precise center part, sleek low bun","hair extending to the middle of the back, medium-sized curls with clear spring and volume, hair divided by a precise centered part from the hairline backward, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, medium curls, soft center part, high ponytail","hair extending to the middle of the back, medium-sized curls with clear spring and volume, hair divided near the center with a softer less geometric line, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, medium curls, deep left side part, worn loose","hair extending to the middle of the back, medium-sized curls with clear spring and volume, hair divided with a deep part on the subject's left side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, medium curls, deep left side part, swept over one shoulder","hair extending to the middle of the back, medium-sized curls with clear spring and volume, hair divided with a deep part on the subject's left side, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, medium curls, deep left side part, messy high bun","hair extending to the middle of the back, medium-sized curls with clear spring and volume, hair divided with a deep part on the subject's left side, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, medium curls, slight left side part, low ponytail","hair extending to the middle of the back, medium-sized curls with clear spring and volume, hair parted subtly left of center, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, tight curls, precise center part, high ponytail","hair extending to the middle of the back, tight curls with smaller springy curl diameter, hair divided by a precise centered part from the hairline backward, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, tight curls, precise center part, sleek low bun","hair extending to the middle of the back, tight curls with smaller springy curl diameter, hair divided by a precise centered part from the hairline backward, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, tight curls, soft center part, worn loose","hair extending to the middle of the back, tight curls with smaller springy curl diameter, hair divided near the center with a softer less geometric line, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, tight curls, soft center part, messy high bun","hair extending to the middle of the back, tight curls with smaller springy curl diameter, hair divided near the center with a softer less geometric line, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, tight curls, deep right side part, worn loose","hair extending to the middle of the back, tight curls with smaller springy curl diameter, hair divided with a deep part on the subject's right side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, tight curls, slight right side part, swept over one shoulder","hair extending to the middle of the back, tight curls with smaller springy curl diameter, hair parted subtly right of center, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, tight curls, slight right side part, high ponytail","hair extending to the middle of the back, tight curls with smaller springy curl diameter, hair parted subtly right of center, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, ringlets, precise center part, worn loose","hair extending to the middle of the back, defined spiral ringlets with clear individual curl separation, hair divided by a precise centered part from the hairline backward, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, ringlets, precise center part, messy high bun","hair extending to the middle of the back, defined spiral ringlets with clear individual curl separation, hair divided by a precise centered part from the hairline backward, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, ringlets, soft center part, low ponytail","hair extending to the middle of the back, defined spiral ringlets with clear individual curl separation, hair divided near the center with a softer less geometric line, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, ringlets, deep right side part, sleek low bun","hair extending to the middle of the back, defined spiral ringlets with clear individual curl separation, hair divided with a deep part on the subject's right side, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, ringlets, slight left side part, high ponytail","hair extending to the middle of the back, defined spiral ringlets with clear individual curl separation, hair parted subtly left of center, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, ringlets, slight right side part, worn loose","hair extending to the middle of the back, defined spiral ringlets with clear individual curl separation, hair parted subtly right of center, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"mid-back length hair, ringlets, slight right side part, messy high bun","hair extending to the middle of the back, defined spiral ringlets with clear individual curl separation, hair parted subtly right of center, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, pin-straight hair, precise center part, worn loose","very long hair extending to approximately waist level, pin-straight hair with smooth aligned strands and minimal bend, hair divided by a precise centered part from the hairline backward, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, pin-straight hair, precise center part, swept over one shoulder","very long hair extending to approximately waist level, pin-straight hair with smooth aligned strands and minimal bend, hair divided by a precise centered part from the hairline backward, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, pin-straight hair, precise center part, half-up half-down","very long hair extending to approximately waist level, pin-straight hair with smooth aligned strands and minimal bend, hair divided by a precise centered part from the hairline backward, upper section gathered while lower lengths remain loose, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, pin-straight hair, deep left side part, swept over one shoulder","very long hair extending to approximately waist level, pin-straight hair with smooth aligned strands and minimal bend, hair divided with a deep part on the subject's left side, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, pin-straight hair, deep right side part, high ponytail","very long hair extending to approximately waist level, pin-straight hair with smooth aligned strands and minimal bend, hair divided with a deep part on the subject's right side, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, pin-straight hair, slight left side part, worn loose","very long hair extending to approximately waist level, pin-straight hair with smooth aligned strands and minimal bend, hair parted subtly left of center, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, pin-straight hair, slight left side part, low ponytail","very long hair extending to approximately waist level, pin-straight hair with smooth aligned strands and minimal bend, hair parted subtly left of center, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, pin-straight hair, slight left side part, messy high bun","very long hair extending to approximately waist level, pin-straight hair with smooth aligned strands and minimal bend, hair parted subtly left of center, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, straight hair, precise center part, low ponytail","very long hair extending to approximately waist level, straight hair with natural strand separation and subtle movement, hair divided by a precise centered part from the hairline backward, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, straight hair, precise center part, sleek low bun","very long hair extending to approximately waist level, straight hair with natural strand separation and subtle movement, hair divided by a precise centered part from the hairline backward, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, straight hair, deep left side part, high ponytail","very long hair extending to approximately waist level, straight hair with natural strand separation and subtle movement, hair divided with a deep part on the subject's left side, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, straight hair, deep right side part, worn loose","very long hair extending to approximately waist level, straight hair with natural strand separation and subtle movement, hair divided with a deep part on the subject's right side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, straight hair, deep right side part, messy high bun","very long hair extending to approximately waist level, straight hair with natural strand separation and subtle movement, hair divided with a deep part on the subject's right side, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, straight hair, slight right side part, swept over one shoulder","very long hair extending to approximately waist level, straight hair with natural strand separation and subtle movement, hair parted subtly right of center, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, slightly wavy hair, precise center part, tucked behind both ears","very long hair extending to approximately waist level, hair with a gentle loose wave pattern, hair divided by a precise centered part from the hairline backward, front hair tucked behind both ears, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, slightly wavy hair, precise center part, sleek low bun","very long hair extending to approximately waist level, hair with a gentle loose wave pattern, hair divided by a precise centered part from the hairline backward, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, slightly wavy hair, soft center part, high ponytail","very long hair extending to approximately waist level, hair with a gentle loose wave pattern, hair divided near the center with a softer less geometric line, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, slightly wavy hair, soft center part, low ponytail","very long hair extending to approximately waist level, hair with a gentle loose wave pattern, hair divided near the center with a softer less geometric line, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, slightly wavy hair, deep left side part, worn loose","very long hair extending to approximately waist level, hair with a gentle loose wave pattern, hair divided with a deep part on the subject's left side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, slightly wavy hair, deep left side part, messy high bun","very long hair extending to approximately waist level, hair with a gentle loose wave pattern, hair divided with a deep part on the subject's left side, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, slightly wavy hair, deep right side part, sleek low bun","very long hair extending to approximately waist level, hair with a gentle loose wave pattern, hair divided with a deep part on the subject's right side, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, loose waves, precise center part, worn loose","very long hair extending to approximately waist level, loose flowing waves with broad soft bends, hair divided by a precise centered part from the hairline backward, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, loose waves, precise center part, high ponytail","very long hair extending to approximately waist level, loose flowing waves with broad soft bends, hair divided by a precise centered part from the hairline backward, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, loose waves, soft center part, worn loose","very long hair extending to approximately waist level, loose flowing waves with broad soft bends, hair divided near the center with a softer less geometric line, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, loose waves, soft center part, messy high bun","very long hair extending to approximately waist level, loose flowing waves with broad soft bends, hair divided near the center with a softer less geometric line, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, loose waves, deep left side part, swept over one shoulder","very long hair extending to approximately waist level, loose flowing waves with broad soft bends, hair divided with a deep part on the subject's left side, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, loose waves, slight left side part, low ponytail","very long hair extending to approximately waist level, loose flowing waves with broad soft bends, hair parted subtly left of center, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, loose waves, slight right side part, high ponytail","very long hair extending to approximately waist level, loose flowing waves with broad soft bends, hair parted subtly right of center, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, beach waves, precise center part, worn loose","very long hair extending to approximately waist level, relaxed beach-wave texture with irregular soft S-curves, hair divided by a precise centered part from the hairline backward, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, beach waves, precise center part, messy high bun","very long hair extending to approximately waist level, relaxed beach-wave texture with irregular soft S-curves, hair divided by a precise centered part from the hairline backward, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, beach waves, precise center part, sleek low bun","very long hair extending to approximately waist level, relaxed beach-wave texture with irregular soft S-curves, hair divided by a precise centered part from the hairline backward, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, beach waves, deep right side part, worn loose","very long hair extending to approximately waist level, relaxed beach-wave texture with irregular soft S-curves, hair divided with a deep part on the subject's right side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, beach waves, slight left side part, high ponytail","very long hair extending to approximately waist level, relaxed beach-wave texture with irregular soft S-curves, hair parted subtly left of center, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, beach waves, slight right side part, worn loose","very long hair extending to approximately waist level, relaxed beach-wave texture with irregular soft S-curves, hair parted subtly right of center, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, beach waves, slight right side part, swept over one shoulder","very long hair extending to approximately waist level, relaxed beach-wave texture with irregular soft S-curves, hair parted subtly right of center, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, beach waves, slight right side part, messy high bun","very long hair extending to approximately waist level, relaxed beach-wave texture with irregular soft S-curves, hair parted subtly right of center, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, defined waves, precise center part, swept over one shoulder","very long hair extending to approximately waist level, defined wavy texture with visible repeating S-patterns, hair divided by a precise centered part from the hairline backward, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, defined waves, precise center part, half-up half-down","very long hair extending to approximately waist level, defined wavy texture with visible repeating S-patterns, hair divided by a precise centered part from the hairline backward, upper section gathered while lower lengths remain loose, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, defined waves, soft center part, low ponytail","very long hair extending to approximately waist level, defined wavy texture with visible repeating S-patterns, hair divided near the center with a softer less geometric line, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, defined waves, deep right side part, high ponytail","very long hair extending to approximately waist level, defined wavy texture with visible repeating S-patterns, hair divided with a deep part on the subject's right side, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, defined waves, deep right side part, sleek low bun","very long hair extending to approximately waist level, defined wavy texture with visible repeating S-patterns, hair divided with a deep part on the subject's right side, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, defined waves, slight left side part, worn loose","very long hair extending to approximately waist level, defined wavy texture with visible repeating S-patterns, hair parted subtly left of center, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, defined waves, slight left side part, messy high bun","very long hair extending to approximately waist level, defined wavy texture with visible repeating S-patterns, hair parted subtly left of center, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, body waves, precise center part, worn loose","very long hair extending to approximately waist level, large soft body waves with polished volume, hair divided by a precise centered part from the hairline backward, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, body waves, precise center part, low ponytail","very long hair extending to approximately waist level, large soft body waves with polished volume, hair divided by a precise centered part from the hairline backward, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, body waves, deep left side part, swept over one shoulder","very long hair extending to approximately waist level, large soft body waves with polished volume, hair divided with a deep part on the subject's left side, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
