Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Color + Shape,Combination,royal blue lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in royal blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy round nails,"rounded nail tips following the natural fingertip curve, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy soft square nails,"square nail shape with subtly softened corners, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy square nails,"straight sidewalls with a flat square free edge, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy tapered square nails,"square free edge with gently tapered sidewalls, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy squoval nails,"balanced square-oval shape with softened corners, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy oval nails,"smooth oval silhouette with gently rounded tip, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy almond nails,"tapered almond silhouette with softly pointed tip, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy coffin nails,"tapered sidewalls ending in a flat squared tip, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy stiletto nails,"long sharply tapered pointed nail shape, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,navy lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in navy blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal round nails,"rounded nail tips following the natural fingertip curve, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal soft square nails,"square nail shape with subtly softened corners, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal square nails,"straight sidewalls with a flat square free edge, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal tapered square nails,"square free edge with gently tapered sidewalls, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal squoval nails,"balanced square-oval shape with softened corners, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal oval nails,"smooth oval silhouette with gently rounded tip, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal almond nails,"tapered almond silhouette with softly pointed tip, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal coffin nails,"tapered sidewalls ending in a flat squared tip, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal stiletto nails,"long sharply tapered pointed nail shape, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,teal lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in teal polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise round nails,"rounded nail tips following the natural fingertip curve, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise soft square nails,"square nail shape with subtly softened corners, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise square nails,"straight sidewalls with a flat square free edge, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise tapered square nails,"square free edge with gently tapered sidewalls, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise squoval nails,"balanced square-oval shape with softened corners, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise oval nails,"smooth oval silhouette with gently rounded tip, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise almond nails,"tapered almond silhouette with softly pointed tip, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise coffin nails,"tapered sidewalls ending in a flat squared tip, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise stiletto nails,"long sharply tapered pointed nail shape, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,turquoise lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in turquoise polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint round nails,"rounded nail tips following the natural fingertip curve, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint soft square nails,"square nail shape with subtly softened corners, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint square nails,"straight sidewalls with a flat square free edge, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint tapered square nails,"square free edge with gently tapered sidewalls, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint squoval nails,"balanced square-oval shape with softened corners, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint oval nails,"smooth oval silhouette with gently rounded tip, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint almond nails,"tapered almond silhouette with softly pointed tip, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint coffin nails,"tapered sidewalls ending in a flat squared tip, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint stiletto nails,"long sharply tapered pointed nail shape, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mint lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in mint green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green round nails,"rounded nail tips following the natural fingertip curve, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green soft square nails,"square nail shape with subtly softened corners, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green square nails,"straight sidewalls with a flat square free edge, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green tapered square nails,"square free edge with gently tapered sidewalls, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green squoval nails,"balanced square-oval shape with softened corners, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green oval nails,"smooth oval silhouette with gently rounded tip, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green almond nails,"tapered almond silhouette with softly pointed tip, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green coffin nails,"tapered sidewalls ending in a flat squared tip, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green stiletto nails,"long sharply tapered pointed nail shape, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,sage green lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in sage green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald round nails,"rounded nail tips following the natural fingertip curve, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald soft square nails,"square nail shape with subtly softened corners, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald square nails,"straight sidewalls with a flat square free edge, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald tapered square nails,"square free edge with gently tapered sidewalls, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald squoval nails,"balanced square-oval shape with softened corners, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald oval nails,"smooth oval silhouette with gently rounded tip, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald almond nails,"tapered almond silhouette with softly pointed tip, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald coffin nails,"tapered sidewalls ending in a flat squared tip, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald stiletto nails,"long sharply tapered pointed nail shape, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,emerald lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in emerald green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green round nails,"rounded nail tips following the natural fingertip curve, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green soft square nails,"square nail shape with subtly softened corners, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green square nails,"straight sidewalls with a flat square free edge, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green tapered square nails,"square free edge with gently tapered sidewalls, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green squoval nails,"balanced square-oval shape with softened corners, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green oval nails,"smooth oval silhouette with gently rounded tip, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green almond nails,"tapered almond silhouette with softly pointed tip, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green coffin nails,"tapered sidewalls ending in a flat squared tip, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green stiletto nails,"long sharply tapered pointed nail shape, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,forest green lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in forest green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive round nails,"rounded nail tips following the natural fingertip curve, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive soft square nails,"square nail shape with subtly softened corners, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive square nails,"straight sidewalls with a flat square free edge, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive tapered square nails,"square free edge with gently tapered sidewalls, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive squoval nails,"balanced square-oval shape with softened corners, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive oval nails,"smooth oval silhouette with gently rounded tip, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive almond nails,"tapered almond silhouette with softly pointed tip, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive coffin nails,"tapered sidewalls ending in a flat squared tip, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive stiletto nails,"long sharply tapered pointed nail shape, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,olive lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in olive green polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow round nails,"rounded nail tips following the natural fingertip curve, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow soft square nails,"square nail shape with subtly softened corners, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow square nails,"straight sidewalls with a flat square free edge, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow tapered square nails,"square free edge with gently tapered sidewalls, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow squoval nails,"balanced square-oval shape with softened corners, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow oval nails,"smooth oval silhouette with gently rounded tip, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow almond nails,"tapered almond silhouette with softly pointed tip, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow coffin nails,"tapered sidewalls ending in a flat squared tip, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow stiletto nails,"long sharply tapered pointed nail shape, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,yellow lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow round nails,"rounded nail tips following the natural fingertip curve, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow soft square nails,"square nail shape with subtly softened corners, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow square nails,"straight sidewalls with a flat square free edge, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow tapered square nails,"square free edge with gently tapered sidewalls, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow squoval nails,"balanced square-oval shape with softened corners, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow oval nails,"smooth oval silhouette with gently rounded tip, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow almond nails,"tapered almond silhouette with softly pointed tip, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow coffin nails,"tapered sidewalls ending in a flat squared tip, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow stiletto nails,"long sharply tapered pointed nail shape, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,butter yellow lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in butter yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard round nails,"rounded nail tips following the natural fingertip curve, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard soft square nails,"square nail shape with subtly softened corners, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard square nails,"straight sidewalls with a flat square free edge, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard tapered square nails,"square free edge with gently tapered sidewalls, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard squoval nails,"balanced square-oval shape with softened corners, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard oval nails,"smooth oval silhouette with gently rounded tip, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard almond nails,"tapered almond silhouette with softly pointed tip, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard coffin nails,"tapered sidewalls ending in a flat squared tip, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard stiletto nails,"long sharply tapered pointed nail shape, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mustard lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in mustard yellow polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange round nails,"rounded nail tips following the natural fingertip curve, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange soft square nails,"square nail shape with subtly softened corners, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange square nails,"straight sidewalls with a flat square free edge, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange tapered square nails,"square free edge with gently tapered sidewalls, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange squoval nails,"balanced square-oval shape with softened corners, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange oval nails,"smooth oval silhouette with gently rounded tip, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange almond nails,"tapered almond silhouette with softly pointed tip, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange coffin nails,"tapered sidewalls ending in a flat squared tip, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange stiletto nails,"long sharply tapered pointed nail shape, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,orange lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in orange polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta round nails,"rounded nail tips following the natural fingertip curve, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta soft square nails,"square nail shape with subtly softened corners, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta square nails,"straight sidewalls with a flat square free edge, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta tapered square nails,"square free edge with gently tapered sidewalls, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta squoval nails,"balanced square-oval shape with softened corners, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta oval nails,"smooth oval silhouette with gently rounded tip, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta almond nails,"tapered almond silhouette with softly pointed tip, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta coffin nails,"tapered sidewalls ending in a flat squared tip, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta stiletto nails,"long sharply tapered pointed nail shape, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,terracotta lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in terracotta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Finish,Combination,clear high-gloss finish,"clear transparent manicure with high-gloss lacquer finish with crisp reflected highlights, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear glossy finish,"clear transparent manicure with smooth glossy polish finish, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear satin finish,"clear transparent manicure with soft satin sheen with restrained reflectivity, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear matte finish,"clear transparent manicure with fully matte low-reflectance surface, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear velvet finish,"clear transparent manicure with velvety magnetic shimmer with soft depth, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear cat-eye finish,"clear transparent manicure with magnetic cat-eye stripe with dimensional light movement, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear jelly finish,"clear transparent manicure with translucent jelly-like colored finish, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear syrup finish,"clear transparent manicure with sheer syrup-like tinted translucency, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear milky finish,"clear transparent manicure with soft cloudy milky translucency, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear chrome finish,"clear transparent manicure with high-shine chrome metallic surface, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear mirror-chrome finish,"clear transparent manicure with mirror-like metallic chrome reflectivity, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,clear pearl-chrome finish,"clear transparent manicure with pearly chrome finish with soft luminous shift, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
